id;relid;year;active_year;code_status;type_of_violence;conflict_dset_id;conflict_new_id;conflict_name;dyad_dset_id;dyad_new_id;dyad_name;side_a_dset_id;side_a_new_id;side_a;side_b_dset_id;side_b_new_id;side_b;number_of_sources;source_article;source_office;source_date;source_headline;source_original;where_prec;where_coordinates;where_description;adm_1;adm_2;latitude;longitude;geom_wkt;priogrid_gid;country;country_id;region;event_clarity;date_prec;date_start;date_end;deaths_a;deaths_b;deaths_civilians;deaths_unknown;best_est;high_est;low_est
20226;NIR-2007-1-749-11;2007;True;Clear;1;430;430;Niger: Government;897,0;897;Government of Niger - MNJ;75;75;Government of Niger;562;562;MNJ;-1;BBC Monitoring Africa 11/11-07: Radio France Internationale, Paris, in French 0730 gmt 11 Nov 07;;;;Army, rebels;4;Agadez region;Agadez Region (Agadez-Arlit road);Agadez region;;19.750000;10.250000;POINT (10.25 19.75);158061;Niger;436;Africa;1;1;11/09/2007 00:00;11/09/2007 00:00;3;0;0;0;3;3;3
20559;NIR-2008-1-749-5;2008;True;Clear;1;430;430;Niger: Government;897,0;897;Government of Niger - MNJ;75;75;Government of Niger;562;562;MNJ;-1;"Amnesty International3 April 2008 : ""Niger: Executions and forced disappearances follow army reprisals";;;;;4;Agadez region;Agadez Region;Agadez region;;19.750000;10.250000;POINT (10.25 19.75);158061;Niger;436;Africa;2;2;03/22/2008 00:00:00;03/25/2008 00:00:00;3;0;0;0;3;3;3
240905;NIR-2017-1-14668-5;2017;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""ICG,2017-01-31,Niger  JANUARY 2017""";ICG;31/01/2017;Niger  JANUARY 2017;;1;Baroua village;Baroua, Diffa region in SE;Diffa region;Diffa department;13.882380;13.173330;POINT (13.17333 13.88238);149427;Niger;436;Africa;1;1;01/01/2017 00:00;01/01/2017 00:00;3;15;0;0;18;18;18
240906;AFG-2017-3-973-77;2017;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""ICG,2017-01-31,Niger  JANUARY 2017""";;;;;;;;;;;;;;;;;;;;;;;;;;;
379859;NIR-2021-1-14668-0;2021;True;Clear;01/01/1900;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;3;"""BBC Monitoring Africa,2021-01-19,IS claims it killed three soldiers in Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
453059;NIR-2022-1-14668-40;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Zagazola,2022-10-16,Diffa: 2 killed 2, injured in an IED explosion in Bosso community""";Zagazola;16/10/2022;Diffa: 2 killed 2, injured in an IED explosion in Bosso community;Zagazola;3;Diffa department;4 km west of the municipality of Bosso, Republic of Niger;Diffa region;Diffa department;13.666670;12.500000;POINT (12.5 13.66667);149426;Niger;436;Africa;1;1;10/16/2022 00:00:00;10/16/2022 00:00:00;0;0;2;0;2;2;2
20984;NIR-2007-3-436-2;2007;False;Clear;3;75;456;Government of Niger - Civilians;75,0;923;Government of Niger - Civilians;75;75;Government of Niger;9999;1;Civilians;-1;"HRW:""Niger: Warring Sides Must End Abuses of Civilians";;;;;3;Arlit department;Arlit department (Iferouane-Gougaram road);Agadez region;Arlit department;18.500000;7.500000;POINT (7.5 18.5);156616;Niger;436;Africa;1;1;08/26/2007 00:00:00;08/26/2007 00:00:00;0;0;0;0;0;7;0
20991;NIR-2008-1-749-12;2008;True;Clear;1;430;430;Niger: Government;897,0;897;Government of Niger - MNJ;75;75;Government of Niger;562;562;MNJ;-1;Associated Press (AP) 9/10-08, AFP 10/10-08, BBC Monitoring Africa 11/10-08;;;;;;;;;;;;;;;;;;;;;;;;;;;
423873;NIR-2021-1-14668-43;2021;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Ministere des Armees,2021-11-18,Point de situation des opérations du vendredi 12 novembre au jeudi 18 novembre 2021""";Ministere des Armees;18/11/2021;Point de situation des opérations du vendredi 12 novembre au jeudi 18 novembre 2021;;3;Tera department;on the 3 Borders south of Labbezanga;Tillabéri region;Tera department;14.186000;0.853000;POINT (0.853 14.186);150122;Niger;436;Africa;1;4;11/01/2021 00:00;11/15/2021 00:00:00;0;20;0;0;20;20;20
453095;NIG-2022-3-2332-48;2022;True;Clear;3;1051;1850;JAS - Civilians;1051,0;2332;JAS - Civilians;1051;1051;JAS;9999;1;Civilians;2;"""Zagazola,2022-11-03,Boko Haram attack IDPs camp in Niger, kills 4 and injured several others""";;;;;;;;;;;;;;;;;;;;;;;;;;;
470139;NIG-2023-1-640-6;2023;True;Clear;1;297;297;Nigeria: Government;640,0;640;Government of Nigeria - JAS;84;84;Government of Nigeria;1051;1051;JAS;2;"""Agence France Presse,2023-03-15,Niger says it killed '30 jihadists', arrests 960""";;;;;;;;;;;;;;;;;;;;;;;;;;;
493829;BEN-2023-3-15136-111;2023;True;Clear;3;6716;13968;JNIM - Civilians;6716,0;15136;JNIM - Civilians;6716;6716;JNIM;9999;1;Civilians;1;"""Zagazola,2023-10-08,Niger""";Zagazola;08/10/2023;Niger;;1;Bongouro village;Bégorou tondo, Tera department;Tillabéri region;Tera department;14.575360;0.259920;POINT (0.25992 14.57536);150841;Niger;436;Africa;1;1;10/07/2023 00:00;10/07/2023 00:00;0;0;7;0;7;7;7
253456;MLI-2018-2-15255-0;2018;True;Clear;2;15255;17/08/1938;GATIA, MSA - IS;15255,0;15255;GATIA, MSA - IS;6837;6837;GATIA, MSA;234;234;IS;4;"""Rida Lyammouri on Twitter,2018-02-27,Mali  - Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
453123;NIR-2022-1-14668-41;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""Zagazola,2022-11-09,Niger National Guards nutrialised 5 Boko Haram, rescue 8 abducted victims""";;;;;;;;;;;;;;;;;;;;;;;;;;;
240976;NIR-2017-1-14668-6;2017;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisis Watch August,2017-08-31,Niger  AUGUST 2017""";Crisis Watch August;31/08/2017;Niger  AUGUST 2017;;2;Baroua village;Barwa (near);Diffa region;Diffa department;13.882380;13.173330;POINT (13.17333 13.88238);149427;Niger;436;Africa;1;1;08/18/2017 00:00:00;08/18/2017 00:00:00;0;39;0;0;39;39;39
480998;CAO-2023-3-2332-8;2023;True;Clear;3;1051;1850;JAS - Civilians;1051,0;2332;JAS - Civilians;1051;1051;JAS;9999;1;Civilians;1;"""Crisis Watch ,2023-07-10,Niger: June 2023 """;Crisis Watch;10/07/2023;Niger: June 2023;Crisis Watch;5;Bosso commune;Bosso department;Diffa region;Diffa department;13.727346;13.216045;POINT (13.216045 13.727346);149427;Niger;436;Africa;1;1;06/09/2023 00:00;06/09/2023 00:00;0;0;3;0;3;3;3
480999;NIR-2023-1-15174-1;2023;True;Clear;1;430;430;Niger: Government;15174,0;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;1;"""Crisis Watch ,2023-07-10,Niger: June 2023 """;Crisis Watch;10/07/2023;Niger: June 2023;Crisis Watch;3;Tera department;Tera department;Tillabéri region;Tera department;14.186000;0.853000;POINT (0.853 14.186);150122;Niger;436;Africa;1;2;06/02/2023 00:00;06/04/2023 00:00;0;5;0;0;5;5;5
420146;AFG-2021-3-973-449;2021;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch,2021-11-01,Niger OCTOBER 2021""";Crisis Watch;01/11/2021;Niger OCTOBER 2021;CrisisWatch;3;Tera department;in Tera department;Tillabéri region;Tera department;14.186000;0.853000;POINT (0.853 14.186);150122;Niger;436;Africa;1;1;10/03/2021 00:00;10/03/2021 00:00;0;0;6;0;6;6;6
420147;AFG-2021-3-973-450;2021;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch,2021-11-01,Niger OCTOBER 2021""";Crisis Watch;01/11/2021;Niger OCTOBER 2021;CrisisWatch;3;Tillabéri department;Tillabery department;Tillabéri region;Tillabéri department;14.500000;1.333333;POINT (1.333333 14.5);150843;Niger;436;Africa;1;1;10/05/2021 00:00;10/05/2021 00:00;0;0;2;0;2;2;2
493868;AFG-2023-3-973-344;2023;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Zagazola,2023-10-08,[Flash info]""";Zagazola;08/10/2023;[Flash info];;2;Bibiyergou village;Dinig and Koirabéro in the municipality of BIBIYERGOU, Tillaberi department;Tillabéri region;Tillabéri department;14.526840;1.279150;POINT (1.27915 14.52684);150843;Niger;436;Africa;2;1;10/07/2023 00:00;10/07/2023 00:00;0;0;3;0;3;3;3
420162;NIR-2021-1-15174-4;2021;True;Clear;1;430;430;Niger: Government;15174,0;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;1;"""@MENASTREAM,2021-11-02,#Niger: In an unofficial 1:49-minute video, #JNIM claims responsibility for an IED ambush""";@MENASTREAM;02/11/2021;#Niger: In an unofficial 1:49-minute video, #JNIM claims responsibility for an IED ambush;MENASTREAM;;;;;;;;;;;;;;;;;;;;;;;
358149;NIR-2020-1-15174-2;2020;False;Clear;1;430;430;Niger: Government;15174,0;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;1;"""BBC Monitoring Africa,2020-09-08,Al-Qaeda group claims deadly attack on Niger army""";BBC Monitoring Africa;08/09/2020;Al-Qaeda group claims deadly attack on Niger army;pro-al-Qaeda media;1;Torodi village;Borodi (possibly town of Torodi near Mali border);Tillabéri region;Say department;13.119150;1.798690;POINT (1.79869 13.11915);148684;Niger;436;Africa;1;1;09/07/2020 00:00;09/07/2020 00:00;0;0;0;0;0;1;0
279830;AFG-2019-3-973-19;2019;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Vox Peccavi,2019-02-25,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 26 January 2019""";;;;;;;;;;;;;;;;;;;;;;;;;;;
279831;AFG-2019-3-973-20;2019;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Vox Peccavi,2019-02-25,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 26 January 2019""";;;;;;;;;;;;;;;;;;;;;;;;;;;
459617;NIR-2022-1-14668-45;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Wassim Nasr (Twitter),2022-12-13,#Niger #IS #Sahel lost between 15 and 20 fighters""";Wassim Nasr (Twitter);13/12/2022;#Niger #IS #Sahel lost between 15 and 20 fighters;Wassim Nasr (Twitter);1;Ekrafane village;Ekrafane;Tillabéri region;Filingué department;15.387780;3.572220;POINT (3.57222 15.38778);151568;Niger;436;Africa;1;2;12/10/2022 00:00;12/13/2022 00:00:00;0;15;0;0;15;20;15
279839;AFG-2019-3-973-22;2019;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Sahel memo,2019-02-13,Niger: January 2019 Chronology of Violent Incidents Related to Al-Qaeda affiliates Jama’at Nusrat alIslam wal Muslimeen (JNIM), Boko Haram, Islamic State in West Africa Province (ISWAP), and Islamic State in the Greater Sahara (ISGS)""";Sahel memo;13/02/2019;Niger: January 2019 Chronology of Violent Incidents Related to Al-Qaeda affiliates Jama’at Nusrat alIslam wal Muslimeen (JNIM), Boko Haram, Islamic State in West Africa Province (ISWAP), and Islamic State in the Greater Sahara (ISGS);Sahel Memo;1;Wala Gounto village;Walagounto village, Tillabéri Region;Tillabéri region;Tillabéri department;14.527890;1.222710;POINT (1.22271 14.52789);150843;Niger;436;Africa;1;1;01/06/2019 00:00;01/06/2019 00:00;0;0;1;0;1;1;1
279841;AFG-2019-3-973-21;2019;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Sahel memo,2019-02-13,Niger: January 2019 Chronology of Violent Incidents Related to Al-Qaeda affiliates Jama’at Nusrat alIslam wal Muslimeen (JNIM), Boko Haram, Islamic State in West Africa Province (ISWAP), and Islamic State in the Greater Sahara (ISGS)""";Sahel memo;13/02/2019;Niger: January 2019 Chronology of Violent Incidents Related to Al-Qaeda affiliates Jama’at Nusrat alIslam wal Muslimeen (JNIM), Boko Haram, Islamic State in West Africa Province (ISWAP), and Islamic State in the Greater Sahara (ISGS);Sahel Memo;2;I-n-Atès village;near Inagagay, 25 west of In-Ates, Tillabéri Region;Tillabéri region;Tillabéri department;15.227500;1.313500;POINT (1.3135 15.2275);151563;Niger;436;Africa;1;1;01/07/2019 00:00;01/07/2019 00:00;0;0;5;0;5;5;5
279848;NIR-2019-1-14668-44;2019;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Sahel memo,2019-02-13,Niger: January 2019 Chronology of Violent Incidents Related to Al-Qaeda affiliates Jama’at Nusrat alIslam wal Muslimeen (JNIM), Boko Haram, Islamic State in West Africa Province (ISWAP), and Islamic State in the Greater Sahara (ISGS)""";Sahel memo;13/02/2019;Niger: January 2019 Chronology of Violent Incidents Related to Al-Qaeda affiliates Jama’at Nusrat alIslam wal Muslimeen (JNIM), Boko Haram, Islamic State in West Africa Province (ISWAP), and Islamic State in the Greater Sahara (ISGS);Sahel Memo;2;Boni village;near Boni on the borders with Burkina Faso, Torodi Commune, Tillabéri Region;Tillabéri region;Tillabéri department;14.728000;1.157230;POINT (1.15723 14.728);150843;Niger;436;Africa;1;1;01/19/2019 00:00:00;01/19/2019 00:00:00;4;0;0;0;4;4;4
336750;AFG-2020-3-973-39;2020;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch,2020-04-01,Niger  MARCH 2020""";Crisis Watch;01/04/2020;Niger  MARCH 2020;;1;Ouallam town;near Ouallam city;Tillabéri region;Ouallam department;14.318800;2.086600;POINT (2.0866 14.3188);150125;Niger;436;Africa;1;1;03/09/2020 00:00;03/09/2020 00:00;0;0;1;0;1;1;1
336751;AFG-2020-3-973-40;2020;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Crisis Watch,2020-04-01,Niger  MARCH 2020""";;;;;;;;;;;;;;;;;;;;;;;;;;;
336753;NIR-2020-3-923-0;2020;True;Clear;3;75;456;Government of Niger - Civilians;75,0;923;Government of Niger - Civilians;75;75;Government of Niger;9999;1;Civilians;2;"""Crisis Watch,2020-04-01,Niger  MARCH 2020""";;;;;;;;;;;;;;;;;;;;;;;;;;;
238740;NIR-2017-1-14668-3;2017;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""Agence France Presse,2017-06-01,Six killed in attack on Niger military post: security source""";;;;;;;;;;;;;;;;;;;;;;;;;;;
279858;AFG-2019-3-973-23;2019;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch,2019-02-28,Niger  FEBRUARY 2019""";Crisis Watch;28/02/2019;Niger  FEBRUARY 2019;Crisis Watch;2;Bosso town;in refugee camp near Bosso;Diffa region;Diffa department;13.698690;13.309510;POINT (13.30951 13.69869);149427;Niger;436;Africa;1;1;02/17/2019 00:00:00;02/17/2019 00:00:00;0;0;3;0;3;3;3
20985;NIR-1992-1-761-24;1992;True;Clear;1;430;430;Niger: Government;895,0;895;Government of Niger - FLAA;75;75;Government of Niger;524;524;FLAA;-1;Africa research bulletin (ARB) December 1992, 10828;;;;;6;Niger;Niger;;;16.000000;8.000000;POINT (8 16);153017;Niger;436;Africa;1;1;12/18/1992 00:00:00;12/18/1992 00:00:00;0;0;1;0;1;1;1
20992;NIR-1992-1-761-12;1992;True;Clear;1;430;430;Niger: Government;895,0;895;Government of Niger - FLAA;75;75;Government of Niger;524;524;FLAA;-1;Africa research bulletin (ARB) July 1992, 10661;;;;;1;Abalak town;Abalak town;Tahoua region;Tchin Tarabadene department;15.450900;6.279300;POINT (6.2793 15.4509);151573;Niger;436;Africa;1;1;07/11/1992 00:00;07/11/1992 00:00;0;1;0;0;1;1;1
20995;NIR-1991-1-761-8;1991;True;Clear;1;430;430;Niger: Government;895,0;895;Government of Niger - FLAA;75;75;Government of Niger;524;524;FLAA;-1;Reuters 27/2-92;;;;;6;Niger;Niger;;;16.000000;8.000000;POINT (8 16);153017;Niger;436;Africa;1;1;12/18/1991 00:00:00;12/18/1991 00:00:00;0;0;0;0;0;55;0
253494;NIR-2018-1-14668-0;2018;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""CGTN,2018-01-24,Niger: Two policemen killed, 7 wounded in attack""";;;;;;;;;;;;;;;;;;;;;;;;;;;
380132;NIR-2021-1-14668-1;2021;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""BBC Monitoring Africa,2021-01-25,Niger army kills 21 militants in south-east Diffa Region""";BBC Monitoring Africa;25/01/2021;Niger army kills 21 militants in south-east Diffa Region;army;4;Diffa region;in the south-eastern Diffa Region, near the border with Nigeri;Diffa region;;13.315360;12.611345;POINT (12.611345 13.31536);148706;Niger;436;Africa;1;1;01/19/2021 00:00:00;01/19/2021 00:00:00;5;21;0;0;26;26;26
24931;NIR-1998-3-436-2;1998;True;Clear;3;75;456;Government of Niger - Civilians;75,0;923;Government of Niger - Civilians;75;75;Government of Niger;9999;1;Civilians;-1;Reuters 25/2-99, Reuters 3/3-99, EIU Country Report 2nd quarter 1999, 30;;;;Issa Lamine, commander of the Democratic Front for Renewal (FDR), Refugees International;1;Boltanga village;Boltanga village;Diffa region;N'Guigmi department;15.097741;13.708118;POINT (13.708118 15.097741);151588;Niger;436;Africa;2;5;09/01/1998 00:00;12/31/1998 00:00:00;0;0;147;0;147;147;147
24937;NIR-1998-3-436-1;1998;True;Clear;3;75;456;Government of Niger - Civilians;75,0;923;Government of Niger - Civilians;75;75;Government of Niger;9999;1;Civilians;-1;Reuters 1998-01-22;;;;paramilitary gendarmerie;1;Niamey city;Niamey city;Niamey region;Niamey department;13.516667;2.116667;POINT (2.116667 13.516667);149405;Niger;436;Africa;1;1;01/20/1998 00:00:00;01/20/1998 00:00:00;0;0;0;0;0;1;0
24947;NIR-1997-1-762-7;1997;True;Clear;1;430;430;Niger: Government;896,0;896;Government of Niger - UFRA;75;75;Government of Niger;526;526;UFRA;-1;Keesings, September 1997, 41804, BBC Monitoring Service: Africa 23/9-97;;;;;;;;;;;;;;;;;;;;;;;;;;;
24975;NIR-1997-1-762-3;1997;True;Clear;1;430;430;Niger: Government;896,0;896;Government of Niger - UFRA;75;75;Government of Niger;526;526;UFRA;-1;A.R.B. December 1997, p. 12941;;;;;;;;;;;;;;;;;;;;;;;;;;;
459674;AFG-2022-3-973-654;2022;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch,2023-01-05,Niger: January 2023 """;Crisis Watch;05/01/2023;Niger: January 2023;CrisisWatch;1;Kokorbe village;Kokorbe village (Ouallam department);Tillabéri region;Ouallam department;14.567776;1.917978;POINT (1.9179788 14.5677766);150844;Niger;436;Africa;1;1;12/02/2022 00:00;12/02/2022 00:00;0;0;4;0;4;4;4
25033;NIR-1997-1-762-4;1997;True;Clear;1;430;430;Niger: Government;896,0;896;Government of Niger - UFRA;75;75;Government of Niger;526;526;UFRA;-1;Africa research bulletin (ARB) October 1997, 12866;;;;;1;Aderbissinat town;Aderbissinat town;Agadez region;Agadez department;15.627500;7.894500;POINT (7.8945 15.6275);152296;Niger;436;Africa;1;1;10/19/1997 00:00:00;10/19/1997 00:00:00;6;20;1;0;27;27;27
25041;NIR-1997-1-113-5;1997;False;Clear;1;406;406;Niger: Eastern Niger;859,0;859;Government of Niger - FDR;75;75;Government of Niger;543;543;FDR;-1;http://www.africa.upenn.edu/Newsletters/irinw14.html;;;;;4;Diffa region;Diffa region;Diffa region;;13.315360;12.611345;POINT (12.611345 13.31536);148706;Niger;436;Africa;1;1;11/14/1997 00:00:00;11/14/1997 00:00:00;0;7;0;0;7;23;7
25095;NIR-1997-1-762-8;1997;True;Clear;1;430;430;Niger: Government;896,0;896;Government of Niger - UFRA;75;75;Government of Niger;526;526;UFRA;-1;Reuters 20/11-97;;;;military sources;5;Niger northern;Niger northern;Agadez region;;19.750000;10.250000;POINT (10.25 19.75);158061;Niger;436;Africa;2;5;09/16/1997 00:00:00;11/20/1997 00:00:00;0;0;0;1;1;1;1
317465;NIR-2019-1-14668-29;2019;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Vanguard ,2019-02-23,Air Force hits Boko Haram logistics base – MNJTF  """;Vanguard;23/02/2019;Air Force hits Boko Haram logistics base – MNJTF;Col.Timothy Antigha, the Chief of Military Public Information of the MNJTF;2;Douro village;around Dorou, west of Damasak, along the Kamadougou River;Diffa region;Diffa department;13.086272;12.413747;POINT (12.413747 13.086272);148705;Niger;436;Africa;1;2;02/20/2019 00:00:00;02/22/2019 00:00:00;0;3;0;0;3;3;3
391774;AFG-2021-3-973-118;2021;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""@TomaszRolbiecki,2021-03-22,Niger Republic: On Saturday, an ISWAP IED targeted 3 men on the road from Dorro""";;;;;;;;;;;;;;;;;;;;;;;;;;;
459675;NIR-2022-1-15174-13;2022;True;Clear;1;430;430;Niger: Government;15174,0;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;1;"""Crisis Watch ,2023-01-05,Niger: January 2023 """;Crisis Watch;05/01/2023;Niger: January 2023;Crisis Watch;1;Say town;Say town (Say department);Tillabéri region;Say department;13.102462;2.362637;POINT (2.3626379 13.1024623);148685;Niger;436;Africa;1;1;12/05/2022 00:00;12/05/2022 00:00;0;1;2;0;3;3;3
